day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index
D2146,82,31.0,16.9,20,1012.0,0.0,71,75,39.9,10.0,7.0,33.1,1
D2147,82,31.0,19.1,30,1013.0,0.0,75,75,40.1,10.0,7.0,35.6,1
D2148,82,22.0,3.6,10,1012.0,0.0,100,50,24.5,10.0,1.0,43.2,1
D2149,82,30.0,11.2,270,1013.0,0.2,70,75,37.6,10.0,6.0,46.1,1
D2151,82,31.0,9.0,300,1014.0,0.1,71,50,40.3,10.0,6.0,47.5,1
D2152,82,30.0,15.1,290,1012.0,0.13,79,75,37.3,10.0,6.0,54.3,1
D2153,82,28.0,3.6,121,1012.0,0.05,84,75,31.8,10.0,6.0,54.4,1
D2154,82,30.0,22.0,100,1012.0,0.0,70,75,34.2,10.0,7.0,39.9,1
D2155,82,28.0,3.6,114,1012.0,0.07,74,100,31.5,10.0,6.0,58.5,1
D2156,82,29.0,13.0,220,1011.0,0.06,66,50,34.0,10.0,6.0,59.4,1
D2157,82,31.0,11.2,70,1013.0,0.03,63,50,39.9,10.0,6.0,63.0,1
D2158,83,21.0,15.1,310,1000.0,0.0,64,50,21.0,10.0,6.0,19.8,1
D2159,83,18.0,9.0,250,1003.0,0.1,73,50,18.0,10.0,1.0,32.4,1
D2160,83,17.0,3.6,174,1009.0,0.0,83,0,17.0,10.0,1.0,14.8,1
D2162,83,19.0,4.0,220,1019.0,0.0,88,0,19.0,10.0,1.0,13.7,1
D2163,83,20.0,4.0,240,1021.0,0.0,88,0,20.0,10.0,1.0,7.6,1
D2164,83,20.0,6.1,210,1022.0,0.0,83,0,20.0,10.0,1.0,7.2,2
D2165,83,23.0,22.0,70,1021.0,0.0,50,0,24.8,10.0,1.0,40.7,1
D2166,83,20.0,13.0,280,1020.0,0.0,68,0,20.0,10.0,1.0,12.2,1
D2167,83,20.0,6.1,250,1019.0,0.0,68,0,20.0,10.0,1.0,24.1,1
D2168,83,21.0,9.0,310,1018.0,0.0,73,0,21.0,10.0,1.0,24.8,1
D2169,83,19.0,4.0,210,1018.0,0.0,68,0,19.0,10.0,1.0,24.5,1
D2170,83,19.0,9.0,230,1018.0,0.0,68,0,19.0,10.0,1.0,24.1,2
D2171,83,19.0,3.6,239,1017.0,0.0,73,0,19.0,10.0,1.0,13.0,2
D2172,83,20.0,4.0,210,1014.0,0.0,68,0,20.0,10.0,1.0,15.8,2
D2173,83,20.0,3.6,225,1015.0,0.0,78,0,20.0,10.0,1.0,18.0,2
D2174,83,25.0,6.8,90,1017.0,0.0,61,50,26.6,10.0,6.0,11.2,1
D2175,83,22.0,3.6,228,1017.0,0.0,83,75,24.5,10.0,1.0,7.9,2
D2180,83,18.0,3.6,211,1015.0,0.0,77,0,18.0,10.0,1.0,28.7,1
D2181,83,22.0,6.8,150,1013.0,0.17,69,75,24.6,10.0,1.0,21.0,1
D2182,83,23.0,6.8,190,1008.0,0.0,69,100,25.0,10.0,1.0,21.9,1
D2183,83,22.0,6.8,170,1008.0,0.42,69,25,24.6,10.0,1.0,21.3,1
D2184,84,42.0,9.0,130,1004.0,0.0,6,0,43.0,10.0,10.0,11.9,3
D2185,84,30.0,11.2,50,1005.0,0.0,33,0,28.2,10.0,1.0,33.5,4
D2187,84,30.0,4.0,300,1012.0,0.0,19,0,28.3,10.0,1.0,19.8,2
D2188,84,30.0,4.0,280,1010.0,0.0,14,0,27.8,10.0,1.0,8.6,2
D2189,84,29.0,6.8,270,1009.0,0.0,15,0,26.9,10.0,1.0,25.2,2
D2190,84,29.0,6.1,280,1008.0,0.0,16,0,26.9,10.0,1.0,10.4,2
D2191,84,29.0,6.1,270,1008.0,0.0,14,0,26.9,10.0,1.0,6.1,2
D2192,84,30.0,3.6,10,1009.0,0.0,14,0,27.8,10.0,1.0,4.7,2
D2193,84,32.0,6.8,270,1009.0,0.0,10,0,29.8,10.0,1.0,22.0,2
D2194,84,33.0,11.2,270,1008.0,0.0,8,0,30.9,10.0,1.0,28.1,4
D2195,84,32.0,4.0,310,1009.0,0.0,15,0,29.8,10.0,1.0,15.8,4
D2196,84,34.0,4.0,210,1009.0,0.0,12,0,32.0,10.0,1.0,19.1,2
D2197,84,32.0,3.6,10,1007.0,0.0,12,0,29.8,10.0,1.0,20.5,3
D2199,84,31.0,4.0,50,1009.0,0.0,17,0,28.9,10.0,1.0,28.1,2
D2200,84,42.0,6.8,80,1007.0,0.0,6,0,43.0,10.0,10.0,14.8,2
D2201,84,32.0,6.8,60,1010.0,0.0,20,0,29.8,10.0,1.0,23.8,3
D2204,84,32.0,6.1,110,1008.0,0.0,13,0,29.8,10.0,1.0,20.0,3
D2205,84,30.0,4.0,150,1008.0,0.0,13,0,27.8,10.0,1.0,23.7,3
D2206,84,32.0,13.0,90,1010.0,0.0,12,0,29.8,10.0,1.0,22.0,3
D2207,84,30.0,4.0,110,1011.0,0.0,13,0,27.8,10.0,1.0,22.0,2
D2208,84,29.0,4.0,270,1012.0,0.0,11,0,26.9,10.0,1.0,12.1,2
D2209,84,29.0,6.1,260,1011.0,0.0,11,0,26.9,10.0,1.0,9.8,2
D2210,85,27.0,6.8,220,1011.0,3.6,89,50,30.1,10.0,6.0,39.2,1
D2212,85,27.0,25.9,160,1009.0,1.0,89,25,30.5,10.0,1.0,45.4,1
D2213,85,28.0,22.0,280,1015.0,0.0,84,25,32.0,10.0,1.0,33.1,1
D2214,85,29.0,15.1,320,1014.0,9.0,84,75,36.1,10.0,1.0,46.8,1
D2215,85,28.0,6.8,340,1009.0,0.0,89,25,33.6,10.0,1.0,35.6,1
D2216,85,29.0,6.8,280,1012.0,0.0,89,50,34.9,10.0,1.0,27.0,1
D2217,85,26.0,4.0,200,1012.0,0.1,89,75,29.4,8.0,1.0,33.8,1
D2219,85,28.0,27.4,181,1014.0,0.0,80,50,32.2,10.0,1.0,37.4,1
D2221,85,27.4,20.5,293,1014.0,0.0,81,22,31.1,10.0,1.0,27.7,1
D2222,85,29.0,15.1,280,1013.0,0.0,84,50,34.4,10.0,1.0,31.0,1
D2223,85,29.0,4.0,340,1014.0,0.0,79,50,35.1,10.0,1.0,14.4,1
D2225,85,27.0,3.6,10,1012.0,0.0,89,50,29.5,10.0,1.0,6.5,1
D2226,85,28.3,19.8,299,1011.0,0.0,78,11,32.7,10.0,7.0,26.6,2
D2227,85,27.9,19.8,316,1012.0,0.0,80,30,32.2,10.0,1.0,27.4,1
D2228,85,29.0,6.8,320,1011.0,0.0,84,50,34.0,10.0,1.0,22.0,1
D2229,85,28.0,15.1,360,1011.0,0.0,84,75,31.9,10.0,1.0,26.6,1
D2230,85,29.0,11.2,340,1010.0,0.58,84,50,35.1,10.0,1.0,27.5,1
D2231,85,27.0,6.8,220,1012.0,0.0,94,75,29.7,10.0,1.0,5.1,1
D2232,85,29.0,6.8,340,1010.0,0.0,84,50,35.2,10.0,1.0,28.9,2
D2233,85,28.0,6.8,160,1012.0,0.04,89,25,32.5,10.0,1.0,23.0,1
D2234,85,28.5,14.0,287,1013.0,0.0,78,14,33.2,10.0,1.0,18.8,1
D2235,85,29.0,15.1,360,1012.0,0.0,89,25,35.3,10.0,1.0,35.5,1
D2236,86,24.0,19.1,140,1003.0,0.1,65,25,25.3,10.0,5.0,13.0,1
D2237,86,18.0,6.1,140,1004.0,0.0,88,0,18.0,10.0,1.0,9.7,2
D2239,86,19.0,13.0,270,1018.0,0.0,83,75,19.0,10.0,1.0,9.4,1
D2240,86,17.0,6.1,160,1020.0,0.0,88,0,17.0,10.0,1.0,6.8,2
D2241,86,19.0,6.1,220,1021.0,0.0,73,0,19.0,10.0,1.0,7.6,1
D2243,86,17.0,13.0,20,1020.0,0.0,72,0,17.0,10.0,1.0,14.4,1
D2244,86,17.0,3.6,106,1022.0,0.0,94,0,17.0,10.0,1.0,10.4,1
D2245,86,18.0,9.0,50,1021.0,0.0,77,0,18.0,10.0,1.0,14.4,1
D2246,86,19.0,9.0,40,1021.0,0.0,68,0,19.0,10.0,1.0,15.8,1
D2247,86,19.0,3.6,90,1020.0,0.0,68,0,19.0,10.0,1.0,15.1,1
D2248,86,19.0,6.1,210,1019.0,0.0,68,0,19.0,10.0,1.0,5.4,1
D2249,86,22.0,6.8,190,1018.0,0.0,50,0,24.0,10.0,1.0,13.0,2
D2250,86,21.0,6.1,130,1015.0,0.0,60,0,21.0,10.0,1.0,17.3,1
D2251,86,22.0,9.0,150,1014.0,0.0,50,0,23.5,10.0,1.0,14.4,1
D2252,86,28.0,20.2,260,1016.0,0.0,42,0,28.5,10.0,7.0,25.9,1
D2253,86,20.0,11.2,330,1018.0,0.0,78,0,20.0,10.0,1.0,13.7,1
D2254,86,18.0,9.0,160,1019.0,0.0,83,0,18.0,10.0,1.0,5.4,1
D2255,86,20.0,11.2,140,1019.0,0.0,83,0,20.0,10.0,1.0,17.3,1
D2256,86,19.0,15.1,120,1019.0,0.0,78,0,19.0,10.0,1.0,24.3,1
D2257,86,23.0,28.1,140,1015.0,0.17,53,0,24.6,10.0,1.0,24.4,1
D2258,86,19.0,3.6,114,1017.0,0.0,78,0,19.0,10.0,1.0,4.8,1
D2259,86,21.0,6.1,80,1015.0,0.0,64,0,21.0,10.0,1.0,13.7,3
D2260,86,19.0,9.0,160,1012.0,0.1,88,0,19.0,10.0,1.0,21.9,1
D2261,86,25.0,15.1,160,1011.0,0.0,54,0,25.6,10.0,1.0,18.1,2
D2262,87,24.0,3.6,156,1014.0,1.5,100,75,26.2,10.0,6.0,6.8,1
D2264,87,27.0,6.8,210,1013.0,0.0,84,50,31.3,10.0,1.0,4.7,1
D2265,87,25.5,11.5,270,1015.0,0.2,86,89,28.3,9.0,1.0,18.4,1
D2266,87,26.0,11.2,260,1012.0,0.7,89,75,29.5,10.0,1.0,10.4,1
D2267,87,26.0,19.1,230,1012.0,0.2,89,50,29.3,10.0,1.0,18.0,1
D2268,87,26.0,15.1,180,1013.0,1.4,89,75,29.5,10.0,1.0,22.7,1
D2271,87,27.0,16.9,190,1014.0,0.0,84,75,30.7,10.0,1.0,15.8,1
D2273,87,25.1,13.0,247,1015.0,0.3,88,86,27.8,9.0,1.0,20.5,1
D2274,87,26.0,19.1,170,1014.0,1.1,84,75,29.4,10.0,1.0,30.6,1
D2275,87,24.4,12.6,208,1016.0,0.4,92,91,27.0,10.0,1.0,18.7,1
D2276,87,27.0,11.2,210,1013.0,0.0,89,50,31.0,10.0,1.0,12.2,1
D2277,87,28.0,19.1,250,1011.0,0.0,84,75,33.5,10.0,1.0,17.6,1
D2279,87,26.0,13.0,190,1012.0,0.0,79,50,29.2,10.0,1.0,18.7,1
D2281,87,25.0,12.2,252,1014.0,0.2,88,93,27.6,2.0,1.0,19.1,1
D2283,87,27.0,9.0,220,1011.0,0.56,79,75,31.6,10.0,1.0,13.1,1
D2284,87,26.0,15.1,200,1010.0,0.02,89,75,29.2,10.0,1.0,16.3,1
D2285,87,25.2,11.5,235,1014.0,0.07,89,82,28.0,10.0,1.0,18.9,1
D2287,87,24.6,9.7,306,1011.0,17.69,95,99,27.5,5.0,1.0,18.8,1
D2288,88,31.0,11.2,160,1007.0,0.4,59,75,37.5,10.0,6.0,22.0,2
D2289,88,29.0,6.1,330,1011.0,0.9,79,75,33.7,10.0,6.0,17.6,1
D2291,88,28.0,6.8,110,1010.0,0.3,79,75,32.3,10.0,1.0,27.7,1
D2293,88,28.0,11.2,110,1009.0,0.0,74,75,31.6,10.0,1.0,27.4,2
D2294,88,28.0,9.0,110,1008.0,0.0,79,75,31.7,7.0,1.0,29.5,2
D2295,88,28.0,6.8,60,1009.0,0.0,74,75,31.7,9.0,1.0,24.1,1
D2296,88,28.0,6.8,50,1010.0,0.3,79,75,32.1,10.0,6.0,18.4,2
D2297,88,25.0,11.2,10,1011.0,0.0,94,75,26.4,9.0,7.0,19.4,1
D2298,88,28.0,6.8,40,1010.0,0.7,79,75,32.2,10.0,6.0,18.4,1
D2299,88,28.0,6.8,60,1010.0,0.5,79,50,31.5,10.0,1.0,16.2,2
D2300,88,26.0,6.8,230,1010.0,0.6,89,75,28.3,10.0,1.0,14.4,1
D2301,88,26.0,6.8,340,1010.0,1.4,89,75,28.4,8.0,1.0,24.8,2
D2303,88,28.0,6.8,140,1010.0,0.0,84,0,32.2,10.0,1.0,22.3,1
D2304,88,29.0,9.0,80,1011.0,0.0,70,75,33.5,10.0,1.0,29.5,2
D2305,88,27.0,6.8,60,1009.0,0.4,84,75,30.3,10.0,1.0,27.4,1
D2307,88,28.0,6.1,120,1009.0,0.4,89,50,32.6,10.0,1.0,19.8,1
D2308,88,27.0,6.1,360,1009.0,0.0,89,75,30.0,7.0,1.0,22.0,1
D2309,88,27.0,6.8,10,1010.0,0.0,89,75,30.5,10.0,1.0,16.9,1
D2310,88,27.0,6.1,20,1010.0,0.0,89,75,30.0,10.0,1.0,8.9,1
D2311,88,26.0,6.8,300,1010.0,0.56,89,75,28.3,8.0,1.0,2.3,2
D2312,88,25.0,6.1,250,1009.0,1.16,100,75,27.1,10.0,1.0,20.4,1
D2313,88,25.0,6.8,20,1010.0,0.13,94,75,26.9,9.0,1.0,10.0,2
D2314,89,16.0,11.2,260,1002.0,0.8,100,75,16.0,4.0,4.0,9.0,1
D2316,89,14.0,6.1,190,1011.0,6.0,100,75,14.7,10.0,1.0,1.4,1
D2317,89,14.0,4.0,300,1018.0,0.0,100,75,14.7,10.0,1.0,3.2,1
D2318,89,14.0,3.6,271,1020.0,0.0,100,0,14.7,10.0,1.0,6.1,1
D2319,89,16.0,4.0,300,1023.0,0.0,94,0,16.0,10.0,1.0,4.3,2
D2320,89,17.0,4.0,270,1026.0,0.0,94,75,17.0,10.0,1.0,2.9,1
D2321,89,12.0,4.0,300,1026.0,0.0,88,25,12.5,10.0,1.0,4.3,1
D2322,89,12.0,6.1,280,1025.0,0.0,94,0,12.5,10.0,1.0,5.4,1
D2323,89,14.0,9.0,300,1024.0,0.0,88,25,14.7,10.0,1.0,4.7,1
D2324,89,14.0,11.2,290,1023.0,0.0,88,0,14.7,10.0,1.0,4.7,2
D2325,89,13.0,9.0,280,1021.0,0.0,94,0,13.6,10.0,1.0,5.4,2
D2326,89,13.0,6.8,290,1022.0,0.0,94,0,13.6,10.0,1.0,4.7,2
D2327,89,14.0,3.6,272,1020.0,0.0,94,0,14.7,10.0,1.0,4.7,2
D2328,89,14.0,4.0,300,1016.0,0.0,94,0,14.7,10.0,1.0,5.4,2
D2329,89,15.0,3.6,255,1016.0,0.0,100,0,15.8,10.0,1.0,7.6,2
D2331,89,16.0,3.6,40,1022.0,0.0,94,75,16.0,10.0,1.0,4.0,1
D2332,89,14.0,4.0,270,1020.0,0.0,94,75,14.7,10.0,1.0,1.4,1
D2334,89,15.0,3.6,244,1019.0,0.0,94,0,15.8,10.0,1.0,7.0,1
D2336,89,14.0,3.6,359,1018.0,0.0,94,0,14.7,10.0,1.0,3.1,1
D2337,89,16.0,3.6,252,1015.0,0.0,94,75,16.0,10.0,1.0,3.7,2
D2338,89,17.0,6.8,290,1009.0,0.0,94,75,17.0,10.0,1.0,9.7,1
D2339,89,18.0,16.9,230,1009.0,1.83,94,75,18.0,10.0,1.0,12.7,1
D2340,90,27.0,6.8,230,1008.0,0.1,79,75,31.0,10.0,1.0,9.0,1
D2341,90,27.7,4.3,31,1008.0,1.5,77,51,31.2,10.0,6.0,6.1,1
D2342,90,28.0,3.6,10,1011.0,0.7,84,75,34.4,10.0,6.0,7.2,1
D2344,90,27.8,10.8,108,1013.0,0.0,77,29,31.5,10.0,7.0,12.6,1
D2346,90,31.0,15.1,90,1012.0,0.0,71,25,37.2,10.0,7.0,16.2,1
D2347,90,29.0,11.2,110,1012.0,0.0,79,25,32.7,10.0,7.0,18.7,1
D2348,90,30.0,19.1,110,1012.0,0.0,70,25,35.0,10.0,7.0,24.1,1
D2349,90,30.0,19.1,110,1012.0,0.0,75,50,34.9,10.0,7.0,27.0,1
D2350,90,28.0,3.6,101,1012.0,0.3,84,25,31.8,9.0,6.0,29.5,1
D2351,90,27.5,10.8,116,1013.0,0.6,82,80,31.5,9.0,6.0,17.3,1
D2352,90,27.0,6.1,180,1011.0,0.0,84,75,28.7,10.0,7.0,9.0,1
D2353,90,28.0,4.0,230,1011.0,0.0,79,75,30.5,10.0,7.0,6.1,1
D2354,90,29.0,6.1,70,1011.0,0.0,79,50,32.0,10.0,7.0,8.3,1
D2355,90,26.0,6.8,180,1012.0,0.0,84,75,28.3,10.0,7.0,7.9,1
D2356,90,23.0,4.0,180,1010.0,0.0,94,50,25.2,10.0,1.0,10.1,1
D2357,90,29.0,6.1,200,1011.0,0.0,62,50,34.0,10.0,7.0,3.6,1
D2358,90,29.0,6.1,140,1011.0,0.0,75,75,34.2,10.0,7.0,6.5,1
D2360,90,27.0,3.6,10,1010.0,0.0,84,50,29.5,10.0,7.0,8.7,1
D2361,90,30.0,3.6,10,1011.0,0.0,75,25,35.8,10.0,7.0,10.4,1
D2362,90,25.0,11.2,110,1012.0,0.0,100,75,26.7,10.0,7.0,22.8,1
D2363,90,28.0,3.6,10,1010.0,0.0,89,50,31.0,10.0,7.0,8.7,1
D2364,90,31.0,4.0,140,1010.0,2.04,71,50,38.8,10.0,6.0,19.4,1
D2365,90,29.0,6.1,110,1009.0,0.04,79,75,35.0,10.0,6.0,18.6,1
D2366,91,18.0,6.8,50,1036.0,0.0,30,0,18.0,10.0,5.0,7.6,3
D2367,91,9.0,11.2,120,1030.0,0.0,76,0,8.3,10.0,1.0,10.8,1
D2368,91,13.0,9.0,60,1028.0,0.0,51,0,12.9,10.0,1.0,12.2,3
D2369,91,12.0,3.6,10,1023.0,0.0,44,0,12.1,10.0,1.0,9.7,2
D2370,91,18.0,9.0,30,1023.0,0.0,30,0,18.0,10.0,1.0,6.1,2
D2371,91,18.0,19.1,50,1024.0,0.0,34,0,18.0,10.0,1.0,18.0,1
D2372,91,18.0,11.2,50,1025.0,0.0,39,0,18.0,10.0,1.0,15.8,2
D2373,91,14.0,3.6,10,1024.0,0.0,47,0,14.1,10.0,1.0,12.2,3
D2374,91,17.0,20.2,200,1024.0,0.0,22,0,17.0,10.0,1.0,33.1,3
D2375,91,14.0,3.6,100,1025.0,0.0,21,0,14.7,10.0,1.0,6.1,3
D2377,91,15.0,3.6,10,1025.0,0.0,44,0,15.6,10.0,1.0,9.0,4
D2378,91,19.0,6.8,80,1025.0,0.0,35,0,19.0,10.0,1.0,18.7,3
D2379,91,18.0,3.6,10,1019.0,0.0,37,0,18.0,10.0,1.0,4.0,3
D2380,91,9.0,31.0,200,1024.0,0.0,40,0,5.4,10.0,1.0,34.6,1
D2381,91,8.0,13.0,110,1032.0,0.0,61,0,5.3,10.0,1.0,20.5,1
D2382,91,21.0,11.2,320,1023.0,0.0,38,0,21.0,10.0,6.0,18.0,2
D2383,91,14.0,4.0,10,1024.0,0.0,59,0,14.7,10.0,1.0,1.4,4
D2384,91,15.0,3.6,10,1020.0,0.0,23,0,14.8,10.0,1.0,17.3,2
D2385,91,17.0,9.0,230,1018.0,0.0,23,0,17.0,10.0,1.0,23.4,3
D2386,91,16.0,13.0,90,1021.0,0.0,59,0,16.0,10.0,1.0,24.8,1
D2387,91,16.0,13.0,30,1023.0,0.0,63,0,16.0,10.0,1.0,15.0,1
D2388,91,15.0,6.1,40,1023.0,0.16,72,0,15.1,9.0,1.0,11.7,4
D2389,91,16.0,6.1,170,1024.0,0.0,29,0,16.0,10.0,1.0,18.9,4
D2390,91,14.0,6.8,130,1020.0,0.0,44,0,14.1,10.0,1.0,12.1,3
D2391,91,22.0,13.0,50,1023.0,0.0,29,0,22.4,10.0,1.0,24.9,2
D2392,92,23.0,6.8,240,1007.0,0.0,94,100,25.2,10.0,1.0,21.2,1
D2393,92,25.0,6.1,290,1010.0,0.2,79,75,26.5,10.0,6.0,4.0,3
D2394,92,22.0,4.0,170,1011.0,0.1,94,75,24.5,7.0,5.0,2.9,3
D2395,92,22.0,3.6,60,1013.0,0.0,88,25,24.6,10.0,6.0,7.2,3
D2397,92,24.0,13.0,100,1013.0,0.0,89,100,25.8,9.0,1.0,7.9,3
D2398,92,25.0,6.8,10,1013.0,1.0,94,75,28.1,10.0,5.0,7.9,2
D2399,92,26.0,9.0,340,1013.0,0.0,89,75,28.2,10.0,7.0,3.6,1
D2400,92,26.0,6.8,360,1012.0,0.0,84,0,28.5,10.0,6.0,6.1,2
D2401,92,23.0,3.6,120,1012.0,0.0,100,25,25.0,10.0,6.0,7.9,2
D2402,92,20.0,4.0,330,1015.0,0.0,88,0,20.0,10.0,6.0,4.7,3
D2403,92,21.0,4.0,340,1012.0,0.0,94,0,21.0,8.0,6.0,5.8,4
D2404,92,22.0,3.6,320,1011.0,0.0,94,0,24.6,10.0,6.0,5.0,4
D2405,92,22.0,3.6,210,1010.0,0.0,88,75,24.6,10.0,6.0,3.2,4
D2406,92,22.0,4.0,340,1012.0,0.0,94,0,24.6,9.0,6.0,2.2,3
D2408,92,24.0,9.0,70,1015.0,0.0,69,75,25.8,10.0,1.0,9.0,1
D2411,92,22.0,3.6,360,1011.0,0.0,100,100,24.6,6.0,5.0,5.4,2
D2412,92,22.0,3.6,300,1013.0,0.0,100,0,24.5,8.0,6.0,5.1,2
D2413,92,22.0,3.6,70,1014.0,0.0,88,75,24.5,10.0,6.0,6.6,3
D2414,92,22.0,6.1,30,1013.0,0.67,94,100,24.5,6.0,4.0,13.6,3
D2415,92,19.0,16.9,350,1010.0,0.02,78,0,19.0,10.0,4.0,13.0,1
D2416,92,15.0,4.0,340,1016.0,0.0,100,0,15.8,10.0,5.0,5.9,2
D2417,92,15.0,3.6,200,1020.0,0.0,100,25,15.6,10.0,5.0,7.6,4
D2419,93,18.0,6.8,60,1015.0,0.0,45,0,18.0,10.0,1.0,17.6,1
D2420,93,21.0,3.6,44,1017.0,0.0,40,0,21.0,10.0,1.0,27.7,1
D2421,93,22.0,3.6,81,1018.0,0.0,33,0,23.0,10.0,1.0,13.7,1
D2422,93,23.0,3.6,10,1013.0,0.8,47,0,24.9,10.0,1.0,20.2,1
D2425,93,19.0,6.8,100,1018.0,0.0,88,25,19.0,9.0,1.0,13.0,1
D2426,93,21.0,6.1,360,1018.0,0.0,69,0,21.0,9.0,1.0,10.8,2
D2427,93,23.0,6.1,360,1019.0,0.0,65,0,24.9,10.0,1.0,20.9,1
D2428,93,24.0,6.1,360,1018.0,0.0,61,0,25.0,10.0,1.0,10.1,1
D2431,93,20.0,6.1,10,1017.0,0.0,83,25,20.0,10.0,1.0,15.5,1
D2432,93,19.0,4.0,270,1017.0,0.0,68,0,19.0,10.0,1.0,7.6,1
D2433,93,20.0,6.8,10,1019.0,0.0,60,0,20.0,10.0,1.0,18.4,1
D2434,93,25.0,11.2,90,1018.0,0.0,57,50,25.0,10.0,7.0,10.4,1
D2435,93,24.0,6.8,80,1016.0,0.0,61,0,25.7,10.0,1.0,16.9,1
D2436,93,17.0,6.8,60,1012.0,0.1,94,0,17.0,9.0,1.0,11.2,1
D2437,93,20.0,3.6,237,1013.0,0.0,64,0,20.0,10.0,1.0,15.8,1
D2439,93,15.0,3.6,10,1021.0,0.0,88,0,15.8,10.0,1.0,6.3,1
D2440,93,18.0,6.1,40,1017.0,0.0,60,50,18.0,10.0,1.0,10.6,1
D2441,93,18.0,16.9,230,1014.0,0.0,52,0,18.0,10.0,1.0,38.1,1
D2442,93,15.0,11.2,260,1012.0,0.0,63,75,14.1,10.0,1.0,22.0,1
D2443,94,31.0,29.9,240,1008.0,0.1,66,50,39.7,10.0,6.0,28.1,1
D2444,94,26.0,11.2,140,1010.0,4.1,94,50,28.8,9.0,6.0,23.4,1
D2446,94,24.0,9.0,160,1009.0,0.0,94,25,26.1,10.0,1.0,25.9,1
D2447,94,25.0,6.8,140,1009.0,0.2,94,75,27.5,10.0,1.0,26.3,1
D2449,94,25.0,15.1,190,1008.0,0.0,89,75,27.7,10.0,1.0,44.6,1
D2450,94,27.0,13.0,240,1008.0,0.0,89,25,31.0,10.0,1.0,27.4,1
D2451,94,27.0,15.1,240,1008.0,1.5,89,25,31.0,10.0,1.0,42.5,1
D2452,94,26.0,13.0,230,1009.0,1.2,94,75,29.3,8.0,1.0,33.1,1
D2453,94,24.0,13.0,150,1011.0,1.3,89,50,26.2,9.0,1.0,22.7,1
D2454,94,26.0,19.1,220,1010.0,0.7,94,50,29.4,9.0,1.0,23.4,1
D2455,94,25.0,6.8,170,1009.0,0.8,89,25,27.6,10.0,1.0,24.5,1
D2456,94,26.0,6.8,150,1008.0,1.1,89,25,29.3,10.0,1.0,34.6,1
D2457,94,25.7,23.8,240,1010.0,0.0,86,51,28.5,10.0,1.0,44.6,1
D2458,94,26.0,9.0,160,1009.0,0.0,94,50,29.2,9.0,1.0,36.0,1
D2459,94,26.0,11.2,160,1010.0,0.0,94,50,29.0,9.0,1.0,24.5,1
D2460,94,24.0,11.2,160,1009.0,0.7,89,25,26.2,10.0,1.0,24.1,1
D2461,94,25.0,3.6,183,1010.0,0.1,89,25,27.7,10.0,1.0,21.2,1
D2462,94,26.0,6.1,170,1008.0,0.0,89,25,29.1,10.0,1.0,21.6,1
D2463,94,24.0,15.1,200,1009.0,0.41,94,50,26.1,10.0,1.0,21.7,1
D2464,94,25.0,3.6,191,1009.0,0.04,94,25,27.3,10.0,1.0,13.2,1
D2465,94,24.0,11.2,160,1011.0,0.48,100,50,26.4,9.0,1.0,21.2,1
D2466,94,25.0,6.8,140,1010.0,0.03,94,50,27.8,10.0,1.0,16.0,1
D2467,94,25.0,6.8,130,1010.0,0.07,94,50,27.4,10.0,1.0,19.9,1
D2468,94,25.0,11.2,160,1010.0,0.0,94,50,27.6,10.0,1.0,23.2,1
D2469,95,30.4,29.2,217,1009.0,0.0,49,58,31.9,10.0,8.0,33.5,1
D2470,95,26.2,48.2,159,1009.0,0.0,70,46,28.1,10.0,1.0,57.2,1
D2471,95,28.7,27.4,177,1011.0,0.0,50,30,29.7,10.0,1.0,34.6,2
D2472,95,30.5,18.0,177,1011.0,0.0,49,22,32.2,10.0,1.0,24.1,1
D2473,95,35.1,6.1,235,1009.0,0.0,33,8,36.1,10.0,1.0,9.0,2
D2475,95,35.1,19.8,192,1005.0,0.0,33,49,36.0,10.0,1.0,29.5,2
D2476,95,31.0,19.8,206,1006.0,0.0,40,5,31.6,10.0,1.0,28.1,2
D2478,95,33.8,21.2,190,1007.0,0.0,36,0,34.9,10.0,1.0,29.9,3
D2480,95,32.8,39.2,107,1008.0,0.1,41,86,34.4,10.0,1.0,49.0,2
D2481,95,35.4,14.4,186,1006.0,0.0,35,2,37.1,10.0,1.0,20.9,2
D2482,95,35.7,16.2,181,1005.0,0.0,29,18,36.1,10.0,1.0,23.4,3
D2483,95,31.8,30.2,189,1007.0,0.0,48,13,34.1,10.0,1.0,36.7,1
D2484,95,29.8,21.2,163,1010.0,0.0,51,8,31.4,10.0,1.0,26.6,1
D2485,95,38.8,7.6,343,1004.0,0.0,23,15,39.2,10.0,9.0,8.6,3
D2486,95,36.4,5.0,48,1005.0,0.0,23,5,35.7,10.0,1.0,8.3,3
D2487,95,31.5,33.5,162,1008.0,0.0,46,4,33.3,10.0,1.0,40.3,3
D2488,95,35.4,6.8,156,1006.0,0.0,25,5,34.8,10.0,1.0,10.4,2
D2491,95,34.6,10.4,241,1007.0,0.0,23,4,33.3,10.0,1.0,17.9,3
D2492,95,34.2,15.8,202,1007.0,0.0,34,6,35.1,10.0,1.0,22.4,3
D2493,95,31.9,22.7,323,1007.0,0.0,31,16,31.3,10.0,1.0,40.1,3
D2495,96,18.0,16.9,200,1009.0,0.0,64,0,18.0,10.0,5.0,11.9,1
